1765653627.919789221,2025-12-13 19:20:27,1500,up,134217728,134217728
1765653628.933295304,2025-12-13 19:20:28,1500,up,134217728,134217728
1765653629.946568241,2025-12-13 19:20:29,1500,up,134217728,134217728
1765653630.959230595,2025-12-13 19:20:30,1500,up,134217728,134217728
1765653631.971315481,2025-12-13 19:20:31,1500,up,134217728,134217728
1765653632.982000955,2025-12-13 19:20:32,1500,up,134217728,134217728
1765653633.995205721,2025-12-13 19:20:33,1500,up,134217728,134217728
1765653635.007693848,2025-12-13 19:20:35,1500,up,134217728,134217728
1765653636.020787220,2025-12-13 19:20:36,1500,up,134217728,134217728
1765653637.033761054,2025-12-13 19:20:37,1500,up,134217728,134217728
1765653638.045702466,2025-12-13 19:20:38,1500,up,134217728,134217728
1765653639.057038105,2025-12-13 19:20:39,1500,up,134217728,134217728
1765653640.068930869,2025-12-13 19:20:40,1500,up,134217728,134217728
1765653641.079671495,2025-12-13 19:20:41,1500,up,134217728,134217728
1765653642.091246122,2025-12-13 19:20:42,1500,up,134217728,134217728
1765653643.102328194,2025-12-13 19:20:43,1500,up,134217728,134217728
1765653644.115976885,2025-12-13 19:20:44,1500,up,134217728,134217728
1765653645.128188347,2025-12-13 19:20:45,1500,up,134217728,134217728
1765653646.139933532,2025-12-13 19:20:46,1500,up,134217728,134217728
1765653647.151219473,2025-12-13 19:20:47,1500,up,134217728,134217728
1765653648.162792003,2025-12-13 19:20:48,1500,up,134217728,134217728
1765653649.175344562,2025-12-13 19:20:49,1500,up,134217728,134217728
1765653650.189375550,2025-12-13 19:20:50,1500,up,134217728,134217728
1765653651.201815844,2025-12-13 19:20:51,1500,up,134217728,134217728
1765653652.213357063,2025-12-13 19:20:52,1500,up,134217728,134217728
1765653653.225756391,2025-12-13 19:20:53,1500,up,134217728,134217728
1765653654.238106631,2025-12-13 19:20:54,1500,up,134217728,134217728
1765653655.251852131,2025-12-13 19:20:55,1500,up,134217728,134217728
1765653656.265602338,2025-12-13 19:20:56,1500,up,134217728,134217728
1765653657.279351728,2025-12-13 19:20:57,1500,up,134217728,134217728
1765653658.291664160,2025-12-13 19:20:58,1500,up,134217728,134217728
1765653659.302986132,2025-12-13 19:20:59,1500,up,134217728,134217728
1765653660.316684821,2025-12-13 19:21:00,1500,up,134217728,134217728
1765653661.329521387,2025-12-13 19:21:01,1500,up,134217728,134217728
1765653662.342008725,2025-12-13 19:21:02,1500,up,134217728,134217728
1765653663.354423313,2025-12-13 19:21:03,1500,up,134217728,134217728
1765653664.366749803,2025-12-13 19:21:04,1500,up,134217728,134217728
1765653665.378964194,2025-12-13 19:21:05,1500,up,134217728,134217728
1765653666.393481698,2025-12-13 19:21:06,1500,up,134217728,134217728
1765653667.406441356,2025-12-13 19:21:07,1500,up,134217728,134217728
1765653668.420076998,2025-12-13 19:21:08,1500,up,134217728,134217728
1765653669.432473729,2025-12-13 19:21:09,1500,up,134217728,134217728
1765653670.445302512,2025-12-13 19:21:10,1500,up,134217728,134217728
1765653671.457946079,2025-12-13 19:21:11,1500,up,134217728,134217728
1765653672.469288545,2025-12-13 19:21:12,1500,up,134217728,134217728
1765653673.481792331,2025-12-13 19:21:13,1500,up,134217728,134217728
1765653674.495248666,2025-12-13 19:21:14,1500,up,134217728,134217728
1765653675.508001293,2025-12-13 19:21:15,1500,up,134217728,134217728
